id,listing_id,date,reviewer_id,comments
40156513,1707064,7/28/2015,38674266,"Cory and Amanda's apartment was the perfect place to stay for a first-time trip to Seattle with my mom. They were very responsive, welcoming, and accommodating from the moment we booked our stay. The location was excellent and incredibly convenient; everything we wanted to see during our short visit was within walking distance, and there were plenty of bars and restaurants to explore in the neighborhood as well. We really enjoyed our visit and would recommend Cory and Amanda's place!"
40351886,1707064,7/30/2015,37159323,"The apartment is incredible! Perfect walking distance to everything! Bar next door is great to get a drink at but isn't loud at all! The apartment is set with everything you would possibly need. Fun artsy place surrounded but any food, shopping, tourist thing you would want! Amanda and Cory are very nice people and allowed flexibility in our arrival and departure. "
40504006,1707064,7/31/2015,20194795,"Wonderful, welcoming, and perfect spot for restaurant and bar hopping! Loved the location, great spot for friends to stay."
40602070,1707064,8/1/2015,12877298,"We had a few girls stay for one night at this apartment for sight seeing and night life. The location is perfect and truly can't be beat. Cory met up to give us the keys. There is parking in the back of the building which is extremely convenient, and a car loading area in front of the entrance where we were able to park and unload our things. The place itself is bigger than I images from the pictures. we loved the open floor plan and it was extremely clean. 

We were there on a Friday night and had no issues with the noise level. 

If your mission is to explore the city of Seattle, I highly recommend this place."
40978208,1707064,8/3/2015,38412578,Great place to stay in the heart of Seattle!  The apartment had everything we needed!
41730576,1707064,8/9/2015,30107705,"Cory and Amanda were amazing hosts and I can't imagine having an easier time for my first stay using AirBNB.

The apartment was exactly as advertised and they went above and beyond with keeping the apartment stocked with any utility items I could of possibly needed. The location is also superb if your goal is to experience downtown Seattle.

I used  my stay here through Airbnb as a trial run and I can say that thanks to my experience here I will definitely be using it again."
42539740,1707064,8/14/2015,36083219,"My stay was great and Cory and Amanda did a great job having the place ready ahead of the standard check-in time of 4. It was a great location in downtown Seattle and was a short walk to all of Seattle's attractions. I would recommend this location to anyone interested in visiting the heart of Seattle.

-Adam and Tawnya"
43061051,1707064,8/17/2015,36447596,"Cory and Amanda were awesome, willing to accommodate an earlier arrival in the day than initially planned and offering a ton of local hotspot suggestions for us on the table. The neighborhood was amazing and the home could not be more centrally located. Place was well-kept and great looking, highly recommended."
43318441,1707064,8/18/2015,41105401,Great homey place to stay in the heart of Seattle! Amanda and Cory were very helpful with our silly questions... and very generous... the apartment is adorable!
43546509,1707064,8/20/2015,19900592,"I felt welcome and was greeted by their restaurant staff who were helpful and knowledgeable. 

I was right at home. "
43625535,1707064,8/21/2015,1160919,Cory and Amanda made sure we were attended to upon arrival. Their staff helped us feel comfortable and their restaurant downstairs is amazing! Great apartment and great location!
